NDVI,NIR_red,red_edge,SWIR,3day_NDVI_delta,crop_type,disease_label
-1.3746594915928971,-1.271486570373897,-1.2935509477861338,-1.7328612807953758,-1.1520239999349584,-1.2303562850149117,2
0.8006170008917846,0.4544863045456435,-0.8349904610578105,-0.9964565631695559,0.020331426282829537,1.2652954087273027,1
0.830467908216581,0.4176755541058257,-1.6609952120300908,0.7189590126860572,-0.34162581267167474,1.2652954087273027,1
0.2818315139676338,0.31183048207017944,-0.4183990640550718,-0.7327022643944537,-0.4143777665797647,-1.2303562850149117,1
-0.04122084472390119,-0.261667096237339,0.007657376673928852,1.4665246162506034,0.4777724809077537,0.017469561856195515,0
-0.6057091143710382,-0.22477698810360247,1.5143988328780353,0.7296345977323172,-1.1045477356358862,-1.2303562850149117,1
-0.5021969464148355,-0.7696179053991582,0.05161281919390495,-0.7717831068408634,-0.38642863730940435,1.2652954087273027,1
0.5984635633616944,1.1258205121757074,0.9450051389500096,0.03260669976058058,1.3175298582877528,-1.2303562850149117,0
-1.4774557443789498,-1.2930113514638029,-0.8261835300884173,0.5683004500015385,0.8323341946828046,-1.2303562850149117,0
0.2934602021152335,0.8907087474089246,-1.222766390757259,-1.1147351938299543,-1.5204099311778714,-1.2303562850149117,1
-0.7500533485423941,-1.1416570885322135,1.0479204458704987,-0.9271309012657232,0.07925789468973628,1.2652954087273027,0
-0.10979540431740356,-0.6385912465199439,-0.8973028159511847,-0.00037435714543602376,-1.3957815426846638,1.2652954087273027,2
0.20500647211503292,0.18027357264739582,1.2567977567708908,1.483405474228051,1.627538778200814,1.2652954087273027,0
1.3183036902301568,1.9782990975789567,-1.1651378246421533,-0.579697372707031,-0.8605570721123089,0.017469561856195515,1
0.2734894734536292,0.5587085479829633,1.1886141691155288,-0.3732751195654748,1.5407156246255365,1.2652954087273027,0
-0.9258085327693265,-0.7724568451318361,0.9167614204994162,-1.1244868214675443,1.1965258911534433,0.017469561856195515,0
-1.429158200127788,-1.6101350882355085,0.3587312106087629,0.30536998333410054,0.21000756572641663,0.017469561856195515,0
0.43677471793667677,0.18368833398949297,1.1838984139331346,0.8272579681462905,-0.5406204838833377,1.2652954087273027,1
0.15753003078068148,-0.06778679814066249,-0.609754587930423,-0.23649386768744807,1.2800781561690124,0.017469561856195515,0
0.5894817410325263,0.6001178592454931,-1.178311946872231,0.8631248615662301,-1.1811673202572535,0.017469561856195515,1
-0.13436420837629065,-0.4219430265457675,-1.209362644803464,-0.7267560774808087,-1.0862640385656595,-1.2303562850149117,2
1.1120105907822573,0.6123177202852569,-0.8181220912837511,0.7094624937496818,-0.9300771674822541,0.017469561856195515,1
1.4359461209469693,1.5535700859994162,-0.21092258057900684,-0.8839531572728825,0.37172275584693404,0.017469561856195515,0
-1.5636176501935397,-1.2349985985053347,1.2729825908483907,0.971095855089945,-0.6173354747547269,1.2652954087273027,3
0.8358353869719483,1.0263804061817732,-1.4424292971217518,1.1486504955001184,1.7381296502082033,-1.2303562850149117,0
-1.580125180058626,-1.3941834871971717,1.4083900381699133,1.031737321556566,-1.0334243364413673,0.017469561856195515,3
-0.18309704684297545,0.38104511152183324,1.4437882117514662,-1.0362196014445384,1.0974066572465562,0.017469561856195515,0
-0.12684417162495323,-0.5392673794302038,0.7592850319452532,0.6642321935763164,-1.3799323399027128,0.017469561856195515,1
0.6727047685899911,-0.11107797857717495,1.3567448236309285,0.11120682406621643,-0.4807894303280385,1.2652954087273027,1
-0.49898837339404223,-0.2270045668308017,0.9068837553166181,1.7005619270083272,-0.8636220653562343,1.2652954087273027,3
1.0976138169039928,0.9012057388173629,0.07244408844168136,-0.5173073269826233,1.6950399186455585,-1.2303562850149117,0
-0.5314973074361885,-0.5760884112474796,0.3225811301532367,0.9377166976815527,-1.6246235547687113,0.017469561856195515,3
-0.5326770245347303,-0.779576650542249,0.4174382422848531,-0.4871136266847755,0.8044270784896935,-1.2303562850149117,0
-0.9407996301242156,-0.8800363584059006,-1.3134490063402589,-0.3920024959930737,-0.8498017005909824,1.2652954087273027,2
0.6306190459173676,0.48576894792144687,-1.0850231992835937,-1.4072983761491424,1.117087061746136,0.017469561856195515,0
-1.4389465056046304,-1.437072286015297,0.05541511911940588,-0.9503100262821074,-0.6281583506616452,0.017469561856195515,1
-0.4626879706382043,-0.5001287877833858,-1.3537232699718014,-1.217312697933425,-1.0607493311162106,-1.2303562850149117,2
-0.7904080085093552,-0.8474578117567231,1.5801119963673342,-1.2360786865065085,0.7045003121538795,0.017469561856195515,0
-0.9183926902411067,-0.5060266071885788,-0.0006598088287002054,-1.76948108209677,-0.8154066408850494,1.2652954087273027,1
-1.4921233284257909,-1.134215238415283,-0.43927978769851794,1.0177334912930682,-0.019716892426836344,-1.2303562850149117,3
-1.0511396228403374,-0.7318738051513963,-1.207638554682727,-0.13957283125063163,-1.2553376236254972,-1.2303562850149117,2
-0.17918570160887495,0.3904293376377721,-0.3134409193199135,1.054623852211439,0.8146484337071774,0.017469561856195515,0
0.016759425652064806,-0.2886636734076104,-0.7074071891615458,0.37406514559448584,-0.29444241482959643,1.2652954087273027,1
-0.7814999614348616,-0.43609751256530715,-1.4479827101167975,1.1511227487846512,-1.2237629990890442,0.017469561856195515,3
0.5160261866452781,0.3297021816529776,1.5871069254651404,-0.012303463867257291,0.8739735522230969,-1.2303562850149117,0
-0.5555937316120443,-0.28544404495722514,-0.8366998078578608,-1.4675031188907475,-1.35366427305039,-1.2303562850149117,1
-0.44840623660353185,-0.7367489608143347,0.6323468755856585,0.38902911397890727,0.2918765031977302,1.2652954087273027,0
0.9671689836153463,1.4149068778745593,-1.436260051466163,0.6056846107649304,0.40588697105593713,-1.2303562850149117,0
0.1811071047919168,-0.39556367769078904,1.4012327136973945,0.42362413242232655,1.532790761325176,1.2652954087273027,0
1.5483909008872323,0.9772528800391593,0.2880595369914742,1.0445682094322257,-1.1874610762485696,0.017469561856195515,1
-0.4754808958857168,-0.12442019680129442,0.5163461783302162,0.7965307832918392,0.5659572665348244,1.2652954087273027,3
1.1212618866842774,1.466177195308472,0.9476163916515344,-0.26494200254317507,-0.3854268009261255,0.017469561856195515,1
0.8162432739353856,0.7490361050890426,0.34041407178961497,1.1076717340026128,-0.31546063509293154,0.017469561856195515,1
1.3337401335213281,1.549549828075593,-1.506744670485737,0.6554848289987737,0.03709964905219726,-1.2303562850149117,0
1.5607157048766513,0.8202110020999158,-0.2683898079160687,-1.3740031615588912,-0.898448102451072,0.017469561856195515,1
-1.673788447398189,-1.4886980434611612,-0.8468780300770523,0.11593950869671199,-0.10475379648108248,-1.2303562850149117,1
-1.3990380300087704,-1.602693254503108,-0.07112790525317646,0.7860766975566588,0.6828823674247283,1.2652954087273027,3
0.5981410000186821,1.0508526140935106,-0.35559258531761767,0.1635860239187744,-0.11896010078074674,1.2652954087273027,1
-0.37018084870386747,-0.3379345116163472,1.1021151600081778,1.5691209458764768,-1.5660634735092722,0.017469561856195515,3
1.091560551011618,1.7792783589543417,-0.8986064874562286,-1.4410423857150167,-0.8145350663034715,1.2652954087273027,1
-1.6591231209280675,-1.563291452412982,-1.0565500225815696,0.7639352560148492,-0.4877224287639565,0.017469561856195515,3
1.0501622082979658,0.8486036855017578,1.5563133440137518,1.1266630058565097,-0.47634075529211906,1.2652954087273027,1
-1.2390559454530417,-1.1959783994296314,1.5267258125122127,0.6940794684197618,-1.4316914545372437,0.017469561856195515,1
-0.71080488052052,-0.7997719825679375,1.6784611145976256,-0.43203845641325955,-0.14528580821951437,0.017469561856195515,1
1.6025881862091946,0.8154550848352254,0.21082225860531617,-0.4324102861493358,0.7006929563049242,1.2652954087273027,0
-1.524107318500865,-1.244869515490403,-1.3609196675744106,0.2817827438571351,-1.544550560597475,1.2652954087273027,2
-0.5104481255621256,-0.5971620859919136,1.2872931154766847,-0.3911481012140228,0.9065351993849048,1.2652954087273027,0
-1.4118823725518468,-1.3062102058574836,-1.2505370748076408,1.335259672020792,1.6191926308449158,1.2652954087273027,3
1.2090631401465632,0.2459660295439671,-1.2143562841261226,-1.41106869642692,-1.6818383818564675,0.017469561856195515,1
0.695870847664972,-0.05321336255732246,-1.0838374790277054,0.46856390528818,-1.0383831037064901,0.017469561856195515,1
1.0275335911569723,1.1104433868955377,0.5044238417768795,-1.3251741714044294,0.182515517040707,1.2652954087273027,0
0.09697515621361871,0.5668311847692573,-1.381444949940758,0.11695843351756388,-0.9533687485530006,1.2652954087273027,2
-0.4808694306917016,-0.4649399001417356,0.9355229220746929,0.7399953358918551,0.9543590928682626,-1.2303562850149117,3
-1.6922010741227462,-1.7364917999227436,-1.5504400781143315,-1.2136664588321784,-0.6249824535100291,0.017469561856195515,2
-0.7527963137533161,-1.0534388706320807,-1.3702326629815316,0.6989808515396231,-0.6895849272216593,0.017469561856195515,2
0.0536061304201337,0.5449434689264774,-0.2514558648857942,-1.3043434442559845,-1.7112069259088174,1.2652954087273027,1
0.5641409508780922,0.8160767065310282,-0.44243766752549774,0.40249026328666004,-0.771604319599383,-1.2303562850149117,1
-0.919749769075238,-0.48613569696333886,1.665490810411192,-0.005953005860418939,-0.9546914569773016,1.2652954087273027,1
-1.2265868971203546,-1.4318794755288577,1.5866189425847097,-0.7428442719413509,-0.5164102380500638,0.017469561856195515,1
-1.012862769543259,-0.6418777753196745,-1.0966664469566278,-1.4053217132303777,-1.1990623655783004,0.017469561856195515,2
-0.49328776921313555,-0.11964274882919534,1.516882262591974,0.8119978851554306,0.36108344831368944,-1.2303562850149117,3
-1.1942885564415264,-0.8508659996005264,0.6385327358056356,-0.4454632697409163,-0.8811468182910277,1.2652954087273027,1
-1.1655290020042937,-1.440652983583603,-0.3399938048585634,-1.4941769401947145,1.188646337793929,-1.2303562850149117,0
-1.5508472404929996,-1.3262104393995702,0.8020782074213739,0.9431790966875293,-0.7212328431233832,1.2652954087273027,3
1.219698526154977,1.2104074382437757,1.3562523199388556,-0.9743423316987905,-0.9784288624981222,-1.2303562850149117,1
-0.9510303439658035,-0.8365025519245533,-1.1296049582207626,0.8141214718546925,-1.516351053285441,1.2652954087273027,3
1.1010254846213046,0.9576147721602263,-1.0749067052931796,0.20482249865143434,0.8680806443703193,1.2652954087273027,0
-0.20622760085231243,0.07515785419077384,-0.34041641235378994,-1.1106040956175272,0.05937834678463438,1.2652954087273027,0
0.4553458695224306,1.138282242051209,-1.1673409324969275,-1.5301376602257881,-1.3172923125792593,0.017469561856195515,1
-1.4419628226892505,-1.2307499696751603,-0.5072565050812101,0.30551318666396676,-0.9419020092078154,1.2652954087273027,1
0.28884421753715744,0.5020289904606545,0.47774467324358744,-1.7119608912401743,1.7714190538207135,0.017469561856195515,0
-0.7116692671456719,-0.531893395131684,1.0547630205032987,-1.568997216248059,1.0988678078270675,-1.2303562850149117,0
-1.3754818117309946,-1.1717192614077119,-0.7091032678601836,0.6925376475210452,-0.49327457728812646,1.2652954087273027,1
1.395231108684039,0.9865300129783516,-0.7788601186688702,0.11239113888126287,0.17925921560261945,0.017469561856195515,0
0.35716457158781123,0.06731646297659402,0.9405683028398606,-0.6426153620998374,-0.2623979346551005,-1.2303562850149117,1
-0.8762299743665928,-0.5881317068526961,-0.43603407995458693,0.11364878564901545,-1.5874202685751646,1.2652954087273027,1
-0.2698240096096168,-0.7612130826326021,1.0742951163596721,0.2998316416495399,1.0034015212009855,-1.2303562850149117,0
-0.48366353230903075,-0.197044315073059,1.6781688721837844,0.2061976308600335,0.7880804634446263,0.017469561856195515,0
0.6875676068013717,1.1175341456093724,1.6308282906109701,0.4806276941596687,-0.2875800608643031,0.017469561856195515,1
0.37013214934578,0.3630467363125758,0.5364227876357736,1.5380774946552187,1.2380213749044022,1.2652954087273027,0
-1.6325333760875023,-1.3299140211815024,-0.45610399178335553,-0.42069973337485805,0.15197978552308355,0.017469561856195515,0
-1.0257715223933812,-0.9851173809590021,-1.5254493770781359,-0.7319177379464634,-1.4868331343500025,0.017469561856195515,2
-0.07052918518401634,-0.46624727096875546,0.7965875675935574,-1.6649970313360605,-0.8090202093632054,-1.2303562850149117,1
-0.1817710082029877,-0.34075662392286493,1.6249539463611253,-1.2791514395805628,-0.1026959129575158,1.2652954087273027,1
0.06083546352421795,0.5607267223072671,-1.5168365521815805,-1.4241416495272488,-1.3533604521590106,1.2652954087273027,2
0.7360662368342209,1.4546398820127375,-1.7302639825503292,-0.6101215184829637,0.27882538974464427,1.2652954087273027,0
0.6242803235200952,0.44891875124990216,1.120217323120727,0.3649740350563038,-1.293609908047486,-1.2303562850149117,1
-0.42943237572035076,-0.7577696609108374,-1.398501021701462,-1.6369425516736673,-1.0145935279847513,0.017469561856195515,2
1.2907755098151679,0.7943949536708308,-1.4697484479988896,0.7829128738785727,1.405858802841418,1.2652954087273027,0
-1.485480436073761,-1.3622383266594578,1.3914517511792333,-0.38995860240444546,1.7752350780459818,1.2652954087273027,0
0.2920115226089631,0.3592515023057915,-1.4768682555572172,1.6205342739635091,0.20612950219183696,-1.2303562850149117,0
1.5364994581371008,1.6706383801562785,-1.3579031664269128,0.21720460743031494,0.44834128817761454,-1.2303562850149117,0
0.17127429927245563,0.59096838955347,0.21494151986913865,0.9381107881061642,1.0688594904037667,1.2652954087273027,0
-0.14898511856865776,0.09789618232424652,0.8614047619691494,1.2571169165637361,0.7153190688305254,1.2652954087273027,0
-1.2435694227756415,-1.3257770326130272,-0.3720023743240704,1.3553737935477568,-1.0775646540278083,-1.2303562850149117,3
1.0611073873211991,0.7924248200807223,-0.29943978902501517,0.03989436024681124,-0.27756559549823057,-1.2303562850149117,1
-0.42608761509609794,-0.052484974764189195,0.43263482045116997,-0.3924106373948851,0.15329711667430243,-1.2303562850149117,0
0.6898381094349816,0.8379885674394179,-0.006536047694058662,0.18925310668810155,-0.4589210661172055,-1.2303562850149117,1
-1.026726111143262,-1.2206325704617216,-1.6872427962368421,-0.3734879579679209,-1.099764406982624,0.017469561856195515,2
-1.5572830807900755,-1.5488560658016024,-1.359403204722798,-0.9465673473319652,0.8548406475844156,0.017469561856195515,2
-0.6589418152188121,-0.3512119903595468,0.2564634502483222,-0.6510521083457831,-1.020393675782892,1.2652954087273027,1
-0.7409144445579954,-0.9942647353482306,0.9886266796135319,-0.9747856754426787,-0.8052519241020009,0.017469561856195515,1
1.2767813287986207,1.525561965560067,0.8831179572104821,-0.8445542637483759,-0.7143859898543151,-1.2303562850149117,1
1.2467866373212275,1.2627814231650365,0.8035477201572386,-1.4690419953390077,-1.1497700305205008,1.2652954087273027,1
0.11951753827298256,-0.3578088588432629,0.9113237280163796,-0.28685477099370704,1.2507767061919544,-1.2303562850149117,0
-1.6352025601785165,-1.4396513406815872,-1.598113748566049,-0.9658566271488123,0.4168156881942047,0.017469561856195515,2
-0.9218379989941888,-1.1590184088624602,1.338853373759523,-0.20905984152082843,1.1991077569766626,-1.2303562850149117,0
0.4777521689116827,0.2838039078822837,1.3187646621852072,1.012112866389227,0.008842465770123317,1.2652954087273027,1
-1.3543580177093641,-1.387159877966451,0.0849528770404921,-0.20925233839608762,0.09901047598567582,0.017469561856195515,0
0.6877127801638018,0.9243123453967049,-0.8932661018895566,1.5889506356698804,0.43611127162016894,1.2652954087273027,0
-1.6591829867994141,-1.4199788353370806,0.29298644530457413,-1.276438549038961,-0.4198031076846923,0.017469561856195515,1
0.6260789430150355,0.06185556797795157,0.1745886040556564,1.2183461550277481,0.018806570263236292,-1.2303562850149117,1
1.1781698212685487,1.6416135059735584,-0.9817803863052044,-0.9197766731819986,0.19447805883433206,1.2652954087273027,0
-0.10089458181474381,-0.6941553995856967,0.33079811290336075,1.515507950462822,1.613738072404251,0.017469561856195515,0
1.1254893870204103,1.0874075818428812,1.001165099865506,-0.9947528500488367,1.3672016445712538,0.017469561856195515,0
0.9634318594172556,0.9121450300189864,1.0315918404941473,0.8514484515442051,-1.263321995164292,0.017469561856195515,1
0.5881910049068352,0.7227543111404258,-1.5454468626080338,-1.5808831397016767,-1.570342469878154,0.017469561856195515,1
-0.18291780909364957,-0.4825702406777085,-1.0708359365450388,0.43537752522474327,0.6601526379672429,-1.2303562850149117,2
-0.7733231067931244,-1.1626717530315096,0.555537684524152,-1.024848568806659,-1.5427123877035314,-1.2303562850149117,1
1.2338031011836732,1.052875213279135,1.2170821070028717,0.5787192808800053,-1.5037869326322786,0.017469561856195515,1
0.5103924617570336,-0.1711629281000133,0.04798639987632223,0.4567439491182209,-1.1585510986190115,-1.2303562850149117,1
1.0196253418347387,1.6089232904924433,0.6912321394536894,1.4791475939255678,-0.4868607447875817,-1.2303562850149117,1
0.1811078078586833,-0.2759319558247631,-1.6788056589624636,0.4242359493495921,-0.19615528800723156,0.017469561856195515,2
-1.1142429259040538,-1.100884328750979,0.3490644589920536,-0.3515443555900288,0.09836474764706432,-1.2303562850149117,0
1.63789331230485,1.3782592184031437,1.569512045037746,-1.1140179736495546,1.7489732185763727,1.2652954087273027,0
-1.077190977781639,-0.9730823494403784,0.5306488690496429,0.5335367399664113,-0.3698454010264349,1.2652954087273027,1
1.4054855459154285,1.8299378785440765,1.4326743707065852,-1.3882102734998878,-0.8671452086977122,-1.2303562850149117,1
-0.9906302585066347,-0.9536392770703531,0.20263576660261193,1.1411041042549026,0.2933842734655643,0.017469561856195515,3
-0.426242499087689,-0.9026145661657187,1.1602760523304618,-0.9230568682247299,-0.9634855637580783,1.2652954087273027,1
-0.2001817579993776,0.1141305572084707,-1.3228775693769674,0.06012868626709849,1.5683673685242994,-1.2303562850149117,2
1.4400230362703,0.5280863952623649,-1.3251187972401206,0.31509658740921276,-0.8095506970429188,-1.2303562850149117,1
1.3269571647118727,1.4846411520986385,-1.336629477934666,-0.5140640610750224,1.740756801813518,0.017469561856195515,0
1.1055189550338478,1.5485368709599658,-0.06376516508510964,0.5563482220430138,-0.25314498260576046,0.017469561856195515,1
-0.4162719382581749,-0.6260898123198458,-0.6112963629137481,-0.9128195253712689,1.1221038570577893,-1.2303562850149117,0
-1.6846367699342641,-1.6000901512560515,0.7314898900531506,-1.678530047950133,0.5482751769915092,0.017469561856195515,0
0.6228296471185542,-0.17648062763354816,1.3648179993224308,1.6054866795839184,1.5437631943745371,1.2652954087273027,0
-0.29945303612937146,0.04552765538798928,0.3868841039234412,-0.664811218459548,0.46850956193738275,1.2652954087273027,0
0.8800417094846757,1.1418720002953553,-1.015431503786745,0.7324694861152703,0.3142060334103514,-1.2303562850149117,0
1.008840004686604,0.46642333140441533,1.4623705527912958,0.0010813293568162682,0.5642333438495506,-1.2303562850149117,0
-0.2014087497685436,-0.32462884920582924,0.07091242961991572,0.5745501149503855,1.0305859698801008,0.017469561856195515,0
0.849521678896877,1.0976282877122312,0.7341128147921763,-1.4074960681706503,1.4228146827284922,1.2652954087273027,0
1.162486717985133,0.8159504157394266,1.322986290790605,0.041265745926530706,-0.7831617794647462,0.017469561856195515,1
1.4642197274302204,0.7001258209442389,1.6659177695270693,-0.408474806165,-1.0132710228624193,-1.2303562850149117,1
0.28500974479555097,0.2788495398953368,-0.0043310412159011085,-0.19668936375564955,-1.594540069673082,-1.2303562850149117,1
0.9530412441372527,1.2508078647306131,1.0383445873261916,1.630137309090199,-0.42273616751116905,-1.2303562850149117,1
-0.01451360976752373,-0.24626044320059062,0.20559672606003193,-1.317453064539547,1.2390261894377481,-1.2303562850149117,0
-1.5579653541959895,-1.6550511222610738,-0.07203619227470799,0.8789325715867776,-1.470606667520759,-1.2303562850149117,3
-1.1709677184767127,-0.869365832447486,0.10493825430126577,-0.6282399231171373,0.16517662662645743,-1.2303562850149117,0
-1.262970962060458,-1.34691659989825,-0.07955834099714071,-0.7702523003253567,0.7106041332860469,0.017469561856195515,0
-1.1145865951229594,-1.0377555674165453,-0.29792425001163475,-0.8397958749452732,1.2064545455250002,0.017469561856195515,0
-1.6651451821574157,-1.4689457569074615,0.7471467875601099,-0.5627517481984534,0.32192782001795245,0.017469561856195515,0
1.2264517519707974,0.7967218016687712,-0.8895321904030647,-0.5331468763210943,-1.0641148205895072,1.2652954087273027,1
0.20899271712586348,0.3818373437445404,0.37654927239628605,-0.8399038123940298,1.6521100453294542,0.017469561856195515,0
-0.3942061714614211,-0.42035482191176293,0.7099952309159876,0.5692029889064381,-1.3840673520168443,-1.2303562850149117,1
-0.3034572115158794,-0.2158068763343066,1.3284585750044475,-1.6320125209433407,0.9696242933863788,0.017469561856195515,0
-0.12088755297585388,-0.016311348895612445,-0.6057253170806975,-0.621310596109798,-1.4123120334003776,0.017469561856195515,1
-1.4481605813882636,-1.1724315550929916,1.2197307835423603,-0.8063100896308468,-1.213852760999657,1.2652954087273027,1
-0.7639125980870707,-0.5825086958611441,1.512137123999766,0.867275474892155,1.4206296071356854,-1.2303562850149117,3
1.202322387268981,0.6813322385023295,0.4880604910948323,-1.2811919129700824,0.9140410876037248,1.2652954087273027,0
0.8344337110983493,0.04616723009160356,0.9118774936239544,1.5394947552271687,-0.4386901888755886,1.2652954087273027,1
0.2200896371394095,-0.47642411146723296,-0.3508218134262288,-1.1958808347035326,0.514921775512757,1.2652954087273027,0
-0.061750349982253795,0.42195055768065853,1.5357674555855052,-0.4872938839854125,-0.11849176190122543,0.017469561856195515,1
-0.8173903956386085,-0.38962858559253366,0.5646459230699176,-1.0922378237183428,-1.4821933750540621,-1.2303562850149117,1
-0.09395180396886442,-0.5851496844601731,-0.6807165812055843,-0.783251527169739,0.8025356406181451,-1.2303562850149117,0
0.33749146625594634,0.28406622885774757,-0.35581290995494536,0.9013951217881012,0.9495762776614407,1.2652954087273027,0
0.7286612368910171,0.11493324162086291,0.38129328742488944,-0.10947785029315478,1.3652235199918192,-1.2303562850149117,0
-1.1320535382869557,-0.7418770278475025,-0.9431875696145421,-1.2240912841356575,0.17256658004655612,-1.2303562850149117,2
1.0710625015984345,0.5433433067061127,0.8513930716937739,-1.635873546831771,0.63503628214689,1.2652954087273027,0
-0.5214534309453767,-0.4942743144897174,-0.9757925430744224,-0.9849208161803965,-0.1854947764222413,0.017469561856195515,2
0.015112134327183816,-0.41505313922903597,0.2916424343599071,1.556953417028595,-0.6013357206028882,1.2652954087273027,1
0.3717377570532475,0.09738389570212255,0.6549138891468848,1.200771687064854,-0.277466223778911,1.2652954087273027,1
-0.03656185466997159,-0.3310724941411402,1.2167919183080211,-0.23815799863729165,1.4678772613387743,0.017469561856195515,0
0.2492319778905033,0.1868005893873932,0.782293127606895,-0.08962229217456082,-1.1414209911431756,0.017469561856195515,1
